"ride_id","booker_id","driver_id","vehicle_id","ride_status_id","pickup_city_id","dropoff_city_id","ride_option_id","payment_method_id","booking_timestamp","pickup_latitude","pickup_longitude","pickup_address","dropoff_latitude","dropoff_longitude","dropoff_address","booker_name","booker_email","booker_phone","driver_name","driver_phone","driver_license","vehicle_license_plate","cancellation_reason_id","travel_distance_km","duration_minutes","passenger_count","pickup_timestamp","dropoff_timestamp","driver_rating","rating","base_fare","distance_fare","time_fare","surge_multiplier","subtotal","tip_amount","total_fare"
"01KJ7AAE33MKMHM0NFQRDW5NZS","e23c1b1f-70d6-4416-a20c-c588a6124b08","48e5facf-e083-4827-a846-c5460489c617","e6740309-2657-4d55-baaa-0d51fe296ded","1","TH-41","TH-41","2","2","2026-02-24T14:55:18.499216","17.290187957737075","102.91273925675071","หนองไผ่, อำเภอเมืองอุดรธานี, จังหวัดอุดรธานี, 41330, ประเทศไทย","17.308247885387402","102.81041217804155","บ้านตาด, อำเภอเมืองอุดรธานี, จังหวัดอุดรธานี, ประเทศไทย","อชิตะวีร์ นฤทุกข์","thnadphaasaathensth@example.com","0635100711","เนติลักษณ์ พรมอ่อน","0-7387-9900","44692753","9หฬ 5544","1","16.59154591106044","27","3","2026-02-24T14:55:18.499216","2026-02-24T15:22:18.499216","4.9","5","55.0","107.85","54.0","1.0","216.85","0.0","216.85"
"01KH2YCKX2BGKXA7JW90NNMFMS","61d0c469-51f4-4562-b784-f3ebeae7f3b6","abab041a-8305-4f70-aa71-955ea230ed14","e23b446e-ffa7-4d27-89ac-1b8cc324f49b","1","TH-90","TH-90","2","4","2026-02-10T11:54:07.522978","7.520579951362304","100.50041833444331","สทิงพระ, อำเภอสทิงพระ, จังหวัดสงขลา, 90190, ประเทศไทย","7.576578424180208","100.45082416490534","บ่อตรุ, อำเภอระโนด, จังหวัดสงขลา, ประเทศไทย","นารดา ผลบุญ","nphratn93@example.net","0 959 597 392","สุทธิพจน์ ตันตราจิณ","+66 621 331 111","98812692","9กฏ 7735","1","12.39754469337652","19","1","2026-02-10T11:54:07.522978","2026-02-10T12:13:07.522978","4.7","5","55.0","80.58","38.0","1.0","173.58","28","201.58"
"01KGFR2B2ZAP3X97GT75HCBM1Q","e0434ffe-f89a-43c5-976b-95a29b327660","5b2d2f70-ebdc-4581-82c9-3ae62976bfa6","ff4b7012-1fd9-4f17-a9fc-36217bf93fa9","1","TH-10","TH-10","2","3","2026-02-03T00:58:05.151212","13.778438829421786","100.71274426501333","เพอร์เฟค มาสเตอร์พีซ รามคำแหง, แขวงราษฎร์พัฒนา, เขตสะพานสูง, กรุงเทพมหานคร, 12040, ประเทศไทย","13.751434320773441","100.72569466357706","บริษัท ฮอนด้า อาร์แอนด์ดี เซ้าท์อีสท์ เอเซีย จำกัด, 209, ถนนพัฒนาชนบท 4, แขวงคลองสองต้นนุ่น, เขตลาดกระบัง, กรุงเทพมหานคร, 10520, ประเทศไทย","แกมแพร ผลบุญ","thaanaamkham@example.org","+664 441 2239","อาซือมะ ตันยา","0 917 494 121","22095913","6คพ 3672","1","4.9494880862147035","15","3","2026-02-03T00:58:05.151212","2026-02-03T01:13:05.151212","5.0","5","55.0","32.17","30.0","1.0","117.17","0.0","117.17"
"01KHNYES41RRV7W7814F2WVHZA","334cd708-c17d-412f-b786-b6ee6f5befb8","fd626cbe-b58f-496e-84e9-aa786c086607","12fa0d66-987d-4d85-9a6b-6573e8e0e9ec","1","TH-55","TH-55","5","3","2026-02-17T21:00:52.609161","19.406167957084207","101.15458216318888","อำเภอเฉลิมพระเกียรติ, จังหวัดน่าน, ประเทศไทย","19.453866601530745","101.14955612063908","1081, บ้านกิ่วจันทร์, บ้านม่อมเจ้าเจริญ, อำเภอเฉลิมพระเกียรติ, จังหวัดน่าน, ประเทศไทย","ไมล์ ถนอมพล","nthnadedinkhaaw@example.net","0-4325-7561","นนทกาญจน์ ธรรมฤดี","034-936485","89019698","7ขห 8133","1","7.9596388132730995","15","2","2026-02-17T21:00:52.609161","2026-02-17T21:15:52.609161","3.9","4","80.0","95.52","45.0","1.0","220.52","0.0","220.52"
"01KHZ6GEBPBRDD8MWJR2D4RBGT","89c78fba-ce81-4fdd-946d-990fce467a83","ab5cd61f-2f4b-4ee5-92e4-c8c78fa41ddb","e1b7e2f3-e53e-4404-8fb9-f3b12a7a9e10","1","TH-84","TH-84","5","2","2026-02-21T11:14:45.622972","8.68118056614656","98.91309818846557","อำเภอพระแสง, จังหวัดสุราษฎร์ธานี, ประเทศไทย","9.264327481074435","98.92563185967137","อำเภอวิภาวดี, จังหวัดสุราษฎร์ธานี, 84370, ประเทศไทย","ญาณพันธุ์ ชุมวระ","pthmchamnaaywaad@example.org","+66 626 856 837","พิชญ์สินี ฉัพพรรณธนกูร","053 305994","42277514","5ฐส 9332","1","96.76729724439025","74","2","2026-02-21T11:14:45.622972","2026-02-21T12:28:45.622972","3.6","4","80.0","1161.21","222.0","1.0","1463.21","0.0","1463.21"
"01KHHR5XYAT2M1XZVYR122PCAH","b25c269c-7708-4248-a7e9-905508cc9668","caf8d89a-2c0d-4aab-bbb4-4db69a9017a0","92ef163f-294c-47dc-95a8-1eaa56a7a8b0","1","TH-12","TH-12","3","2","2026-02-16T05:54:13.450827","13.806603326767458","100.47936123378577","วัดกล้วย, บางกรวย-ไทรน้อย 22, ตำบลวัดชลอ, เทศบาลเมืองบางกรวย, อำเภอบางกรวย, จังหวัดนนทบุรี, 11130, ประเทศไทย","13.82612296166635","100.5078937724592","พิบูลย์ทาวน์โฮม, ตำบลบางเขน, เทศบาลนครนนทบุรี, อำเภอเมืองนนทบุรี, จังหวัดนนทบุรี, 11000, ประเทศไทย","ศิรินันท์ อุ่นอก","qenuuengnnth@example.net","0-5503-8847","เชิงชาย ถาวรรัตน","0 2315 3382","66531690","ฟว 1344","1","5.64857168614076","10","1","2026-02-16T05:54:13.450827","2026-02-16T06:04:13.450827","4.1","4","20.0","56.49","20.0","1.0","96.49","0.0","96.49"
"01KHFMZ6JKV7TM84WHFSG7P7G2","a439b9ae-ee4d-4f40-a0c6-b5dd098b90bd","ccf0a426-de84-4e57-b731-e59d55e8f885","23016ee8-ee64-45e5-a878-16ceaca12112","1","TH-77","TH-77","2","1","2026-02-15T10:19:38.323974","11.871827650350877","99.65877621882777","อำเภอเมืองประจวบคีรีขันธ์, จังหวัดประจวบคีรีขันธ์, ประเทศไทย","11.845958615781461","99.72344403162806","บ้านหนองเสือ, อำเภอเมืองประจวบคีรีขันธ์, จังหวัดประจวบคีรีขันธ์, 77210, ประเทศไทย","วิชา บินดี","diitphanthueyaawratn@example.net","045-688606","ราณี ผลบุญ","+66 (0) 967 528 458","51851422","ขย 5771","1","11.407613496294358","23","4","2026-02-15T10:19:38.323974","2026-02-15T10:42:38.323974","4.7","5","55.0","74.15","46.0","1.0","175.15","0.0","175.15"
"01KHH8ENQ4XM63XENDK33HXZ2E","a8596e7e-2a52-4d1e-8ecd-ccb9d0c5e8f9","ee306b81-c74a-4707-815b-461339a97fb3","a2199e19-1b2b-4001-8a8e-b27f99fd3298","1","TH-40","TH-40","2","3","2026-02-16T01:19:22.724755","16.001162384988444","102.82009701355607","2301, บ้านลาน, ในเมือง, อำเภอบ้านไผ่, จังหวัดขอนแก่น, ประเทศไทย","15.982273238114196","102.80421529698609","ขก.3081, บ้านโคกกลาง, ในเมือง, อำเภอบ้านไผ่, จังหวัดขอนแก่น, ประเทศไทย","จณิตตา เลขะพันธุ์","hsuwrrnhngs@example.net","0 5890 9387","อุลัยพร วุฑฒยากร","040464464","18039150","ฮบ 9174","1","4.041378078077493","13","3","2026-02-16T01:19:22.724755","2026-02-16T01:32:22.724755","3.9","2","55.0","26.27","26.0","1.0","107.27","0.0","107.27"
"01KGXE43E2W9FKBAVNZREE4P38","21757526-4084-423c-acd1-dd57065e9a73","ef29b18a-935a-45cf-ac20-7fe560e53310","b28938e1-7e58-4ac1-bf7c-89bbfce20681","1","TH-40","TH-40","1","2","2026-02-08T08:33:39.138482","16.429023925040582","102.89674070436958","บ้านหนองโพธิ์, พระลับ, อำเภอเมืองขอนแก่น, จังหวัดขอนแก่น, ประเทศไทย","16.409372821977474","102.85698292843372","บ้านพิมานบุรี โนนทัน 1, บ้านโพธิบัลลังก์ทอง, บ้านหนองไฮ, เมืองเก่า, อำเภอเมืองขอนแก่น, จังหวัดขอนแก่น, ประเทศไทย","อับดุลเลาะห์ ทรงโกมล","etchakamphueksmchay@example.org","022-556363","สนั่น กุมารบุญ","07 144 6315","20523357","3ยว 4682","1","7.156361192208519","10","4","2026-02-08T08:33:39.138482","2026-02-08T08:43:39.138482","3.7","2","45.0","64.41","25.0","1.45","194.89","0.0","194.89"
"01KJ3QZY0V1CT8HRYCEACJEDZ8","a199d57d-42b2-4643-8026-68d538b4e27d","bb7bffd8-4646-47a9-88db-0e6ce8eabcc5","c6121bc6-c5c3-422a-b96b-5459d5de8315","2","TH-53","TH-53","2","5","2026-02-23T05:37:16.699818","17.784374410045107","100.19107953920816","บ้านด่านนาขาม, อำเภอเมืองอุตรดิตถ์, จังหวัดอุตรดิตถ์, ประเทศไทย","17.76820461014071","100.3782982667022","บ้านน้ำสิงห์ใต้, ร่วมจิต, อำเภอท่าปลา, จังหวัดอุตรดิตถ์, ประเทศไทย","รอกีเย๊าะ เนื่องนนท์","letchakamphu@example.net","+66 (0) 938 888 178","จันทนา นรวิทย์โชติกุล","054744842","14434087","ญน 3985","5","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KGT7F8Q5J22CDMEKH4EAJW34","c3f48cac-57a4-482c-8825-4cd36ac0eed0","25f01a49-f54d-46b6-b1e1-890086f9ce2d","32d86673-3d5c-49f4-8e9d-134e3753915d","1","TH-41","TH-41","2","4","2026-02-07T02:39:41.669938","17.130817546864407","103.54748516729848","227, บ้านคำบ่อ, หนองลาด, อำเภอวังสามหมอ, จังหวัดอุดรธานี, ประเทศไทย","17.11102483998477","103.58403235365866","ผาสุก, อำเภอวังสามหมอ, จังหวัดอุดรธานี, ประเทศไทย","นิรันดร์ ทองเนื้อดี","thiirisraa92@example.org","0 3197 8369","ศิรณัฐ ทับทิมไทย","+663 939 7802","28553958","1ฆฟ 4919","1","6.695521761519072","15","2","2026-02-07T02:39:41.669938","2026-02-07T02:54:41.669938","3.8","5","55.0","43.52","30.0","1.0","128.52","0.0","128.52"
"01KHWWB2P1VM84RAWWY7JHFCVT","7f69ef37-68f7-4439-bc40-240bbf9e7444","98cdc0aa-fb1c-4f39-bd38-73e0f47d632c","eb09f0a2-b1d9-4402-b589-d9eda54b919a","1","TH-84","TH-84","2","3","2026-02-20T13:38:35.201877","9.081255528647839","98.51796239100847","อำเภอบ้านตาขุน, จังหวัดสุราษฎร์ธานี, 84230, ประเทศไทย","9.04684229423925","98.58516997264621","อำเภอบ้านตาขุน, จังหวัดสุราษฎร์ธานี, 84230, ประเทศไทย","ปิยนาฎ ถนัดรบ","xnrwithyochtikul@example.org","030-140764","พันธุ์เทพ นาควงษ์","082-633-1971","98334249","อน 1180","1","12.467144577956066","22","3","2026-02-20T13:38:35.201877","2026-02-20T14:00:35.201877","4.8","5","55.0","81.04","44.0","1.0","180.04","19","199.04"
"01KJCNNNJ0Y8808KRN2X5ZA6G1","4052ff04-4d8e-47d8-a39f-d3edcac49de7","32c8b4db-9c46-41ee-8620-36e0f795d1ee","88f55847-8bd3-421e-a97a-a3bbfb39879a","1","TH-41","TH-41","1","2","2026-02-26T16:49:53.088411","17.76054966176959","102.35794465047971","กลางใหญ่, อำเภอบ้านผือ, จังหวัดอุดรธานี, ประเทศไทย","17.81176634064732","102.41122828257737","2266, กลางใหญ่, อำเภอบ้านผือ, จังหวัดอุดรธานี, ประเทศไทย","สิริรัตน์ ดาวอร่าม","kuldilk58@example.com","028 384955","ใจกลาง ทองสุกเลิศ","078-835625","10359045","มฆ 8922","1","12.004909936797137","19","3","2026-02-26T16:49:53.088411","2026-02-26T17:08:53.088411","3.9","3","45.0","108.04","47.5","1.0","200.54","0.0","200.54"
"01KHR98CVY8N62E4Q35CZ343QY","f567932d-451e-4135-b71f-a018bb6f89d6","72f03eeb-f631-4f09-9315-c9e9aaa5110f","eb1988dd-4103-42c0-a9e9-553c2a977c2d","2","TH-77","TH-77","5","1","2026-02-18T18:48:06.654125","12.388586636737422","99.66321069109426","บ้านบึงนคร, อำเภอหัวหิน, จังหวัดประจวบคีรีขันธ์, 77110, ประเทศไทย","12.320523286654927","99.67845066881249","อำเภอสามร้อยยอด, จังหวัดประจวบคีรีขันธ์, 77180, ประเทศไทย","ขวัญรุ้ง ทหารแท้","kitichay14@example.net","0 606 487 039","สมพิศ นาถะเดชะ","0-2350-7048","17178489","หล 6877","5","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
"01KJBE33FWPNW1STMWVJ37MS01","4f29ecfb-f5da-4655-85fd-8e8878cfdf7f","7afb35ed-ee1b-4639-8625-775b8f8bfe01","7147a1c6-9c31-474e-b6b6-75b8482fd71e","1","TH-40","TH-40","1","4","2026-02-26T05:18:10.300994","16.073205604204926","102.46451866797464","บ้านสงแดง, นาแพง, อำเภอโคกโพธิ์ไชย, จังหวัดขอนแก่น, ประเทศไทย","16.123159921658903","102.42070074705947","บ้านโนนงาม, นาแพง, อำเภอโคกโพธิ์ไชย, จังหวัดขอนแก่น, ประเทศไทย","ประภัทร์สรณ์ มิ่งขวัญ","echlimphl45@example.org","031 405234","อนุวัช เวียงจันทึก","+66 5755 2259","24310659","จท 1241","1","10.871926307397581","17","1","2026-02-26T05:18:10.300994","2026-02-26T05:35:10.300994","4.0","3","45.0","97.85","42.5","1.0","185.35","0.0","185.35"
"01KH14JAZXBK18F8S7PXQ62NXS","5a0f70f7-7074-4cb4-b957-7f7bfa37045b","b4c3f21c-5f15-4a8d-bafb-4fa97881beaf","97c67b96-6c1c-40e3-ad7e-6aad185550fe","2","TH-90","TH-90","4","5","2026-02-09T19:03:37.597378","7.049103632897326","100.81985536663339","นาทับ, อำเภอจะนะ, จังหวัดสงขลา, ประเทศไทย","7.257395512275637","100.58144606712668","สิงหนคร, อำเภอสิงหนคร, จังหวัดสงขลา, 90280, ประเทศไทย","ปรายกานต์ แต้กุล","kantwrrndaatuu@example.net","0 3514 9916","เขียว ตัณสถิตย์","+66 (0) 4385 3473","97672807","6ศฎ 5181","5","0.0","0","0","","","","","0.0","0.0","0.0","1.0","0.0","0.0","0.0"
